axis,build_id,edge,depth,offset_cm,offset_frac,face,xml
hmax2,hard_007,7,1,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,7,2,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,7,3,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,7,4,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,9,0,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,9,1,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,9,2,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,9,3,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,9,4,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,11,0,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,11,1,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,11,2,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,11,3,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,11,4,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,13,0,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,13,1,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,13,2,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,13,3,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,13,4,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,15,0,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,15,1,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,15,2,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,15,3,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,15,4,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,17,0,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,17,1,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,17,2,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,17,3,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,17,4,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,19,0,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,19,1,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,19,2,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,19,3,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,19,4,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,21,0,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,21,1,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,21,2,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,21,3,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,21,4,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,23,0,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,23,1,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,23,2,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,23,3,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,23,4,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,25,0,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,25,1,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,25,2,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,25,3,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,25,4,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,27,0,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,27,1,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,27,2,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,27,3,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,27,4,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,29,0,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,29,1,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,29,2,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,29,3,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,29,4,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,31,0,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,31,1,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,31,2,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,31,3,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,31,4,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,33,0,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,33,1,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,33,2,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,33,3,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,33,4,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,35,0,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,35,1,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,35,2,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,35,3,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,35,4,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,37,0,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,37,1,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,37,2,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,37,3,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,37,4,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,39,0,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,39,1,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,39,2,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,39,3,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,39,4,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,41,0,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,41,1,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,41,2,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,41,3,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,41,4,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,43,0,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,43,1,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,43,2,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,43,3,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,43,4,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,45,0,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,45,1,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,45,2,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,45,3,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,45,4,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,47,0,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,47,1,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,47,2,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,47,3,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,47,4,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,49,0,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,49,1,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,49,2,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,49,3,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,49,4,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,51,0,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,51,1,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,51,2,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,51,3,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,51,4,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,53,0,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,53,1,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,53,2,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,53,3,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,53,4,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,55,0,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,55,1,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,55,2,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,55,3,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,55,4,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,57,0,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,57,1,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,57,2,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,57,3,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,57,4,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,59,0,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,59,1,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,59,2,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,59,3,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_007,59,4,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml
hmax2,hard_013,1,0,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,1,1,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,1,2,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,1,3,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,1,4,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,3,0,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,3,1,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,3,2,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,3,3,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,3,4,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,5,0,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,5,1,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,5,2,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,5,3,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,5,4,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,7,0,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,7,1,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,7,2,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,7,3,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,7,4,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,9,0,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,9,1,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,9,2,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,9,3,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,9,4,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,11,0,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,11,1,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,11,2,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,11,3,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,11,4,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,13,0,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,13,1,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,13,2,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,13,3,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,13,4,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,15,0,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
hmax2,hard_013,15,1,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00018/env.xml
